step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
13,XXX,4.810410e-01,0.000000e+00,4.270000e-04,1.050000e-04,5.640000e-03,5.968000e-03,0.000000e+00,1.000000e-06,XXX,4.815730e-01,0.000000e+00,1.900000e-05,7.000000e-06,5.613000e-03,1.000000e-06,XXX,4.872140e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.957000e-03,1.000000e-06
14,XXX,4.931900e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.971000e-03,5.902000e-03,0.000000e+00,0.000000e+00,XXX,4.931900e-01,0.000000e+00,3.000000e-06,8.000000e-06,5.959000e-03,1.000000e-06,XXX,4.991610e-01,0.000000e+00,2.820000e-04,8.000000e-06,5.611000e-03,1.000000e-06
15,XXX,5.050740e-01,0.000000e+00,4.270000e-04,7.100000e-05,5.647000e-03,5.957000e-03,0.000000e+00,0.000000e+00,XXX,5.055720e-01,0.000000e+00,2.500000e-05,8.000000e-06,5.612000e-03,1.000000e-06,XXX,5.112190e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.947000e-03,1.000000e-06
16,XXX,5.171840e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.985000e-03,5.947000e-03,0.000000e+00,0.000000e+00,XXX,5.171840e-01,1.000000e-06,3.000000e-06,7.000000e-06,5.972000e-03,2.000000e-06,XXX,5.231690e-01,0.000000e+00,3.250000e-04,7.000000e-06,5.613000e-03,1.000000e-06
17,XXX,5.291230e-01,0.000000e+00,4.270000e-04,6.100000e-05,5.641000e-03,5.983000e-03,0.000000e+00,0.000000e+00,XXX,5.296110e-01,0.000000e+00,2.100000e-05,8.000000e-06,5.611000e-03,1.000000e-06,XXX,5.352520e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.972000e-03,1.000000e-06
18,XXX,5.412430e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.985000e-03,5.945000e-03,0.000000e+00,0.000000e+00,XXX,5.412430e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.973000e-03,2.000000e-06,XXX,5.472280e-01,0.000000e+00,3.130000e-04,9.000000e-06,5.621000e-03,2.000000e-06
19,XXX,5.531800e-01,0.000000e+00,4.240000e-04,5.100000e-05,5.644000e-03,5.979000e-03,0.000000e+00,0.000000e+00,XXX,5.536550e-01,0.000000e+00,2.100000e-05,7.000000e-06,5.615000e-03,1.000000e-06,XXX,5.592990e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.968000e-03,1.000000e-06
20,XXX,5.652860e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.981000e-03,5.935000e-03,5.695800e-02,0.000000e+00,XXX,5.652860e-01,0.000000e+00,4.000000e-06,7.000000e-06,5.969000e-03,1.000000e-06,XXX,5.712670e-01,0.000000e+00,3.090000e-04,8.000000e-06,5.617000e-03,1.000000e-06
21,XXX,6.341750e-01,0.000000e+00,4.230000e-04,4.120000e-04,5.661000e-03,5.976000e-03,0.000000e+00,0.000000e+00,XXX,6.350100e-01,0.000000e+00,2.400000e-05,1.400000e-05,5.621000e-03,2.000000e-06,XXX,6.406710e-01,0.000000e+00,4.000000e-06,7.000000e-06,5.963000e-03,1.000000e-06
22,XXX,6.466650e-01,0.000000e+00,1.000000e-06,0.000000e+00,5.985000e-03,5.687000e-03,0.000000e+00,0.000000e+00,XXX,6.466660e-01,0.000000e+00,3.000000e-06,8.000000e-06,5.973000e-03,1.000000e-06,XXX,6.526510e-01,0.000000e+00,6.100000e-05,7.000000e-06,5.618000e-03,1.000000e-06
23,XXX,6.583460e-01,0.000000e+00,4.250000e-04,4.300000e-05,5.646000e-03,5.972000e-03,0.000000e+00,0.000000e+00,XXX,6.588140e-01,0.000000e+00,1.900000e-05,7.000000e-06,5.619000e-03,1.000000e-06,XXX,6.644600e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.961000e-03,2.000000e-06
24,XXX,6.704400e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.998000e-03,5.760000e-03,0.000000e+00,0.000000e+00,XXX,6.704400e-01,0.000000e+00,3.000000e-06,1.800000e-05,5.975000e-03,2.000000e-06,XXX,6.764380e-01,0.000000e+00,1.230000e-04,8.000000e-06,5.628000e-03,1.000000e-06
25,XXX,6.822060e-01,0.000000e+00,4.130000e-04,4.000000e-05,5.767000e-03,6.109000e-03,0.000000e+00,0.000000e+00,XXX,6.826600e-01,0.000000e+00,2.100000e-05,7.000000e-06,5.737000e-03,1.000000e-06,XXX,6.884260e-01,0.000000e+00,3.000000e-06,7.000000e-06,6.097000e-03,1.000000e-06
26,XXX,6.945430e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.015000e-03,5.721000e-03,0.000000e+00,0.000000e+00,XXX,6.945430e-01,0.000000e+00,3.000000e-06,8.000000e-06,6.003000e-03,1.000000e-06,XXX,7.005580e-01,0.000000e+00,2.800000e-05,7.000000e-06,5.685000e-03,1.000000e-06
27,XXX,7.062870e-01,0.000000e+00,4.250000e-04,1.040000e-04,5.667000e-03,6.013000e-03,0.000000e+00,0.000000e+00,XXX,7.068160e-01,0.000000e+00,1.900000e-05,8.000000e-06,5.638000e-03,1.000000e-06,XXX,7.124830e-01,0.000000e+00,3.000000e-06,6.000000e-06,6.003000e-03,1.000000e-06
28,XXX,7.185040e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.016000e-03,5.681000e-03,0.000000e+00,0.000000e+00,XXX,7.185040e-01,0.000000e+00,4.000000e-06,7.000000e-06,6.004000e-03,1.000000e-06,XXX,7.245210e-01,0.000000e+00,2.100000e-05,8.000000e-06,5.650000e-03,1.000000e-06
29,XXX,7.302090e-01,0.000000e+00,4.350000e-04,4.160000e-04,5.705000e-03,5.948000e-03,1.000000e-06,0.000000e+00,XXX,7.310600e-01,0.000000e+00,2.900000e-05,8.000000e-06,5.666000e-03,2.000000e-06,XXX,7.367650e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.938000e-03,1.000000e-06
30,XXX,7.427260e-01,0.000000e+00,0.000000e+00,1.000000e-06,5.945000e-03,5.684000e-03,4.843400e-02,1.000000e-06,XXX,7.427270e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.933000e-03,2.000000e-06,XXX,7.486720e-01,0.000000e+00,1.500000e-05,9.000000e-06,5.659000e-03,1.000000e-06
31,XXX,8.028010e-01,0.000000e+00,4.320000e-04,2.440000e-04,5.730000e-03,5.935000e-03,0.000000e+00,0.000000e+00,XXX,8.034770e-01,1.000000e-06,2.900000e-05,1.300000e-05,5.685000e-03,1.000000e-06,XXX,8.092070e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.923000e-03,2.000000e-06
32,XXX,8.151500e-01,0.000000e+00,0.000000e+00,1.000000e-06,5.956000e-03,5.698000e-03,0.000000e+00,0.000000e+00,XXX,8.151510e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.945000e-03,1.000000e-06,XXX,8.211070e-01,0.000000e+00,1.500000e-05,7.000000e-06,5.674000e-03,2.000000e-06
33,XXX,8.268130e-01,0.000000e+00,4.270000e-04,2.190000e-04,5.690000e-03,5.934000e-03,0.000000e+00,0.000000e+00,XXX,8.274590e-01,0.000000e+00,1.400000e-05,8.000000e-06,5.667000e-03,1.000000e-06,XXX,8.331490e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.922000e-03,2.000000e-06
34,XXX,8.390910e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.959000e-03,5.817000e-03,0.000000e+00,0.000000e+00,XXX,8.390910e-01,0.000000e+00,3.000000e-06,8.000000e-06,5.947000e-03,1.000000e-06,XXX,8.450500e-01,0.000000e+00,1.290000e-04,8.000000e-06,5.679000e-03,1.000000e-06
35,XXX,8.508750e-01,0.000000e+00,4.280000e-04,1.320000e-04,5.714000e-03,6.074000e-03,0.000000e+00,0.000000e+00,XXX,8.514350e-01,0.000000e+00,1.400000e-05,7.000000e-06,5.692000e-03,1.000000e-06,XXX,8.571490e-01,1.000000e-06,3.000000e-06,6.000000e-06,6.063000e-03,1.000000e-06
36,XXX,8.632310e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.993000e-03,5.651000e-03,0.000000e+00,0.000000e+00,XXX,8.632320e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.981000e-03,1.000000e-06,XXX,8.692240e-01,0.000000e+00,1.400000e-05,7.000000e-06,5.629000e-03,1.000000e-06
37,XXX,8.748830e-01,0.000000e+00,4.030000e-04,5.050000e-04,5.645000e-03,5.906000e-03,0.000000e+00,0.000000e+00,XXX,8.757910e-01,0.000000e+00,1.300000e-05,8.000000e-06,5.623000e-03,1.000000e-06,XXX,8.814360e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.895000e-03,1.000000e-06
38,XXX,8.873500e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.932000e-03,5.670000e-03,0.000000e+00,0.000000e+00,XXX,8.873500e-01,0.000000e+00,4.000000e-06,7.000000e-06,5.920000e-03,1.000000e-06,XXX,8.932820e-01,0.000000e+00,4.300000e-05,7.000000e-06,5.619000e-03,1.000000e-06
39,XXX,8.989600e-01,0.000000e+00,4.270000e-04,2.770000e-04,5.642000e-03,5.909000e-03,0.000000e+00,0.000000e+00,XXX,8.996640e-01,0.000000e+00,1.300000e-05,8.000000e-06,5.620000e-03,1.000000e-06,XXX,9.053060e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.898000e-03,1.000000e-06
40,XXX,9.112230e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.932000e-03,5.717000e-03,5.130000e-02,0.000000e+00,XXX,9.112230e-01,0.000000e+00,3.000000e-06,8.000000e-06,5.920000e-03,1.000000e-06,XXX,9.171550e-01,0.000000e+00,9.000000e-05,7.000000e-06,5.619000e-03,1.000000e-06
41,XXX,9.741830e-01,0.000000e+00,4.150000e-04,4.700000e-04,5.680000e-03,5.915000e-03,0.000000e+00,0.000000e+00,XXX,9.750680e-01,0.000000e+00,2.000000e-05,1.500000e-05,5.643000e-03,2.000000e-06,XXX,9.807480e-01,0.000000e+00,4.000000e-06,6.000000e-06,5.904000e-03,1.000000e-06
42,XXX,9.866720e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.938000e-03,5.661000e-03,0.000000e+00,0.000000e+00,XXX,9.866720e-01,0.000000e+00,3.000000e-06,8.000000e-06,5.925000e-03,2.000000e-06,XXX,9.926100e-01,0.000000e+00,2.600000e-05,1.100000e-05,5.623000e-03,1.000000e-06
43,XXX,9.982790e-01,0.000000e+00,4.260000e-04,2.090000e-04,5.640000e-03,5.912000e-03,0.000000e+00,0.000000e+00,XXX,9.989140e-01,0.000000e+00,1.300000e-05,8.000000e-06,5.618000e-03,1.000000e-06,XXX,1.004554e+00,1.000000e-06,3.000000e-06,6.000000e-06,5.901000e-03,1.000000e-06
44,XXX,1.010475e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.947000e-03,5.748000e-03,0.000000e+00,0.000000e+00,XXX,1.010475e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.935000e-03,2.000000e-06,XXX,1.016422e+00,0.000000e+00,1.210000e-04,7.000000e-06,5.619000e-03,1.000000e-06
45,XXX,1.022180e+00,0.000000e+00,4.250000e-04,5.300000e-05,5.672000e-03,5.914000e-03,0.000000e+00,0.000000e+00,XXX,1.022658e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.650000e-03,1.000000e-06,XXX,1.028331e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.902000e-03,1.000000e-06
46,XXX,1.034251e+00,1.000000e-06,0.000000e+00,0.000000e+00,5.938000e-03,5.750000e-03,0.000000e+00,0.000000e+00,XXX,1.034252e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.926000e-03,1.000000e-06,XXX,1.040190e+00,0.000000e+00,1.260000e-04,7.000000e-06,5.616000e-03,1.000000e-06
47,XXX,1.045947e+00,0.000000e+00,4.290000e-04,2.900000e-05,5.637000e-03,5.911000e-03,0.000000e+00,0.000000e+00,XXX,1.046405e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.615000e-03,1.000000e-06,XXX,1.052042e+00,0.000000e+00,4.000000e-06,6.000000e-06,5.900000e-03,1.000000e-06
48,XXX,1.057961e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.937000e-03,5.733000e-03,0.000000e+00,0.000000e+00,XXX,1.057961e+00,0.000000e+00,3.000000e-06,8.000000e-06,5.925000e-03,1.000000e-06,XXX,1.063898e+00,0.000000e+00,9.200000e-05,7.000000e-06,5.633000e-03,1.000000e-06
49,XXX,1.069639e+00,0.000000e+00,4.240000e-04,2.540000e-04,5.647000e-03,5.963000e-03,0.000000e+00,0.000000e+00,XXX,1.070317e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.625000e-03,1.000000e-06,XXX,1.075964e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.952000e-03,1.000000e-06
50,XXX,1.081935e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.991000e-03,5.648000e-03,5.109400e-02,0.000000e+00,XXX,1.081935e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.980000e-03,1.000000e-06,XXX,1.087926e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.627000e-03,1.000000e-06
51,XXX,1.144677e+00,0.000000e+00,4.270000e-04,1.010000e-04,5.658000e-03,5.960000e-03,0.000000e+00,0.000000e+00,XXX,1.145205e+00,0.000000e+00,1.900000e-05,1.400000e-05,5.623000e-03,2.000000e-06,XXX,1.150863e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.948000e-03,2.000000e-06
52,XXX,1.156831e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.986000e-03,5.645000e-03,0.000000e+00,0.000000e+00,XXX,1.156832e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.973000e-03,2.000000e-06,XXX,1.162817e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.623000e-03,1.000000e-06
53,XXX,1.168470e+00,0.000000e+00,4.240000e-04,2.290000e-04,5.646000e-03,5.960000e-03,0.000000e+00,0.000000e+00,XXX,1.169123e+00,1.000000e-06,1.300000e-05,7.000000e-06,5.624000e-03,1.000000e-06,XXX,1.174769e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.949000e-03,2.000000e-06
54,XXX,1.180737e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.984000e-03,5.640000e-03,0.000000e+00,0.000000e+00,XXX,1.180737e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.973000e-03,1.000000e-06,XXX,1.186721e+00,0.000000e+00,1.500000e-05,1.000000e-05,5.614000e-03,1.000000e-06
55,XXX,1.192369e+00,0.000000e+00,4.250000e-04,2.630000e-04,5.637000e-03,5.963000e-03,1.000000e-06,0.000000e+00,XXX,1.193058e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.614000e-03,2.000000e-06,XXX,1.198694e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.952000e-03,1.000000e-06
56,XXX,1.204665e+00,0.000000e+00,0.000000e+00,1.000000e-06,5.992000e-03,5.636000e-03,0.000000e+00,0.000000e+00,XXX,1.204666e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.981000e-03,1.000000e-06,XXX,1.210658e+00,0.000000e+00,1.500000e-05,7.000000e-06,5.612000e-03,2.000000e-06
57,XXX,1.216301e+00,0.000000e+00,4.250000e-04,1.180000e-04,5.636000e-03,5.984000e-03,0.000000e+00,0.000000e+00,XXX,1.216845e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.614000e-03,1.000000e-06,XXX,1.222480e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.974000e-03,1.000000e-06
58,XXX,1.228472e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.993000e-03,5.633000e-03,0.000000e+00,0.000000e+00,XXX,1.228472e+00,0.000000e+00,4.000000e-06,7.000000e-06,5.981000e-03,1.000000e-06,XXX,1.234465e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.610000e-03,2.000000e-06
59,XXX,1.240108e+00,0.000000e+00,4.270000e-04,1.030000e-04,5.635000e-03,5.967000e-03,0.000000e+00,0.000000e+00,XXX,1.240638e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.613000e-03,1.000000e-06,XXX,1.246274e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.955000e-03,2.000000e-06
60,XXX,1.252247e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.991000e-03,5.640000e-03,8.094800e-02,0.000000e+00,XXX,1.252247e+00,0.000000e+00,3.000000e-06,8.000000e-06,5.979000e-03,1.000000e-06,XXX,1.258238e+00,0.000000e+00,1.400000e-05,8.000000e-06,5.617000e-03,1.000000e-06
61,XXX,1.344847e+00,0.000000e+00,4.260000e-04,4.110000e-04,5.663000e-03,6.007000e-03,0.000000e+00,0.000000e+00,XXX,1.345684e+00,0.000000e+00,1.900000e-05,1.400000e-05,5.628000e-03,2.000000e-06,XXX,1.351347e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.995000e-03,2.000000e-06
62,XXX,1.357362e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.054000e-03,5.689000e-03,0.000000e+00,0.000000e+00,XXX,1.357362e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.043000e-03,1.000000e-06,XXX,1.363416e+00,0.000000e+00,1.400000e-05,8.000000e-06,5.666000e-03,1.000000e-06
63,XXX,1.369112e+00,0.000000e+00,4.280000e-04,1.650000e-04,5.667000e-03,6.024000e-03,0.000000e+00,0.000000e+00,XXX,1.369705e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.645000e-03,2.000000e-06,XXX,1.375372e+00,0.000000e+00,3.000000e-06,6.000000e-06,6.014000e-03,1.000000e-06
64,XXX,1.381404e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.028000e-03,5.688000e-03,0.000000e+00,0.000000e+00,XXX,1.381404e+00,0.000000e+00,4.000000e-06,7.000000e-06,6.016000e-03,1.000000e-06,XXX,1.387432e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.665000e-03,2.000000e-06
65,XXX,1.393127e+00,0.000000e+00,4.270000e-04,2.780000e-04,5.665000e-03,6.025000e-03,0.000000e+00,0.000000e+00,XXX,1.393832e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.643000e-03,2.000000e-06,XXX,1.399497e+00,0.000000e+00,3.000000e-06,6.000000e-06,6.014000e-03,2.000000e-06
66,XXX,1.405529e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.030000e-03,5.688000e-03,0.000000e+00,0.000000e+00,XXX,1.405529e+00,1.000000e-06,3.000000e-06,7.000000e-06,6.018000e-03,1.000000e-06,XXX,1.411559e+00,0.000000e+00,1.400000e-05,1.100000e-05,5.662000e-03,1.000000e-06
67,XXX,1.417255e+00,0.000000e+00,4.250000e-04,2.720000e-04,5.660000e-03,6.029000e-03,0.000000e+00,0.000000e+00,XXX,1.417952e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.638000e-03,2.000000e-06,XXX,1.423612e+00,0.000000e+00,3.000000e-06,6.000000e-06,6.019000e-03,1.000000e-06
68,XXX,1.429649e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.020000e-03,5.683000e-03,0.000000e+00,0.000000e+00,XXX,1.429649e+00,0.000000e+00,3.000000e-06,8.000000e-06,6.008000e-03,1.000000e-06,XXX,1.435669e+00,1.000000e-06,1.300000e-05,8.000000e-06,5.659000e-03,2.000000e-06
69,XXX,1.441359e+00,0.000000e+00,4.240000e-04,1.450000e-04,5.658000e-03,6.016000e-03,0.000000e+00,0.000000e+00,XXX,1.441928e+00,0.000000e+00,1.300000e-05,7.000000e-06,5.636000e-03,2.000000e-06,XXX,1.447586e+00,0.000000e+00,3.000000e-06,6.000000e-06,6.006000e-03,1.000000e-06
70,XXX,1.453609e+00,0.000000e+00,1.000000e-06,0.000000e+00,6.018000e-03,5.680000e-03,4.887200e-02,1.000000e-06,XXX,1.453610e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.007000e-03,1.000000e-06,XXX,1.459628e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.657000e-03,2.000000e-06
71,XXX,1.514190e+00,0.000000e+00,4.400000e-04,3.670000e-04,5.734000e-03,6.028000e-03,0.000000e+00,0.000000e+00,XXX,1.514997e+00,0.000000e+00,1.800000e-05,1.300000e-05,5.701000e-03,1.000000e-06,XXX,1.520731e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.017000e-03,1.000000e-06
72,XXX,1.526767e+00,0.000000e+00,0.000000e+00,1.000000e-06,6.024000e-03,5.716000e-03,0.000000e+00,0.000000e+00,XXX,1.526768e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.012000e-03,2.000000e-06,XXX,1.532792e+00,0.000000e+00,1.400000e-05,8.000000e-06,5.693000e-03,1.000000e-06
73,XXX,1.538516e+00,0.000000e+00,4.250000e-04,1.340000e-04,5.677000e-03,6.058000e-03,0.000000e+00,0.000000e+00,XXX,1.539075e+00,0.000000e+00,1.300000e-05,1.100000e-05,5.652000e-03,1.000000e-06,XXX,1.544752e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.046000e-03,2.000000e-06
74,XXX,1.550820e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.089000e-03,5.697000e-03,0.000000e+00,0.000000e+00,XXX,1.550820e+00,0.000000e+00,3.000000e-06,8.000000e-06,6.077000e-03,1.000000e-06,XXX,1.556910e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.674000e-03,1.000000e-06
75,XXX,1.562614e+00,0.000000e+00,4.250000e-04,1.040000e-04,5.695000e-03,6.035000e-03,0.000000e+00,0.000000e+00,XXX,1.563144e+00,0.000000e+00,1.200000e-05,8.000000e-06,5.673000e-03,1.000000e-06,XXX,1.568838e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.023000e-03,2.000000e-06
76,XXX,1.574880e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.061000e-03,5.720000e-03,0.000000e+00,0.000000e+00,XXX,1.574881e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.049000e-03,1.000000e-06,XXX,1.580942e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.697000e-03,1.000000e-06
77,XXX,1.586668e+00,0.000000e+00,4.260000e-04,2.580000e-04,5.669000e-03,6.037000e-03,0.000000e+00,0.000000e+00,XXX,1.587352e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.647000e-03,1.000000e-06,XXX,1.593021e+00,0.000000e+00,3.000000e-06,7.000000e-06,6.026000e-03,1.000000e-06
