step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
17,XXX,5.108630e-01,1.000000e-06,9.060000e-04,1.900000e-05,1.189200e-02,1.259000e-02,0.000000e+00,0.000000e+00,XXX,5.117890e-01,0.000000e+00,2.100000e-05,5.900000e-05,1.177300e-02,3.900000e-05,XXX,5.236810e-01,0.000000e+00,1.500000e-05,6.000000e-05,1.246900e-02,4.600000e-05
18,XXX,5.362890e-01,1.000000e-06,0.000000e+00,0.000000e+00,1.254600e-02,1.190100e-02,0.000000e+00,0.000000e+00,XXX,5.362900e-01,0.000000e+00,1.400000e-05,5.500000e-05,1.243100e-02,4.600000e-05,XXX,5.488360e-01,0.000000e+00,3.100000e-05,6.000000e-05,1.178200e-02,2.800000e-05
19,XXX,5.607610e-01,1.000000e-06,9.010000e-04,7.000000e-06,1.187300e-02,1.236700e-02,0.000000e+00,0.000000e+00,XXX,5.616700e-01,0.000000e+00,1.600000e-05,5.400000e-05,1.177100e-02,3.200000e-05,XXX,5.735430e-01,0.000000e+00,1.200000e-05,5.500000e-05,1.227200e-02,2.700000e-05
20,XXX,5.859260e-01,1.000000e-06,0.000000e+00,0.000000e+00,1.234500e-02,1.186900e-02,8.748600e-02,0.000000e+00,XXX,5.859270e-01,0.000000e+00,9.000000e-06,5.200000e-05,1.225400e-02,3.000000e-05,XXX,5.982720e-01,0.000000e+00,2.600000e-05,5.400000e-05,1.176300e-02,2.600000e-05
21,XXX,6.976400e-01,1.000000e-06,9.120000e-04,1.200000e-05,1.189300e-02,1.231700e-02,0.000000e+00,0.000000e+00,XXX,6.985650e-01,0.000000e+00,2.100000e-05,7.600000e-05,1.176700e-02,2.800000e-05,XXX,7.104580e-01,0.000000e+00,1.200000e-05,5.100000e-05,1.222800e-02,2.600000e-05
22,XXX,7.227910e-01,1.000000e-06,0.000000e+00,0.000000e+00,1.229300e-02,1.185900e-02,0.000000e+00,0.000000e+00,XXX,7.227920e-01,0.000000e+00,9.000000e-06,5.000000e-05,1.220800e-02,2.600000e-05,XXX,7.350850e-01,0.000000e+00,2.400000e-05,5.100000e-05,1.175900e-02,2.400000e-05
23,XXX,7.469570e-01,1.000000e-06,9.010000e-04,5.000000e-06,1.184600e-02,1.232500e-02,0.000000e+00,0.000000e+00,XXX,7.478640e-01,0.000000e+00,1.600000e-05,5.100000e-05,1.175400e-02,2.500000e-05,XXX,7.597100e-01,0.000000e+00,9.000000e-06,5.000000e-05,1.224000e-02,2.600000e-05
24,XXX,7.720490e-01,1.000000e-06,0.000000e+00,0.000000e+00,1.233400e-02,1.187700e-02,0.000000e+00,0.000000e+00,XXX,7.720500e-01,0.000000e+00,8.000000e-06,5.100000e-05,1.224500e-02,3.000000e-05,XXX,7.843840e-01,0.000000e+00,2.400000e-05,5.300000e-05,1.177600e-02,2.400000e-05
25,XXX,7.962750e-01,1.000000e-06,9.020000e-04,5.000000e-06,1.184900e-02,1.232800e-02,0.000000e+00,0.000000e+00,XXX,7.971830e-01,0.000000e+00,1.600000e-05,5.100000e-05,1.175700e-02,2.500000e-05,XXX,8.090320e-01,0.000000e+00,9.000000e-06,5.100000e-05,1.224200e-02,2.600000e-05
26,XXX,8.213740e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.234600e-02,1.187700e-02,0.000000e+00,0.000000e+00,XXX,8.213750e-01,0.000000e+00,8.000000e-06,5.100000e-05,1.225700e-02,2.900000e-05,XXX,8.337200e-01,0.000000e+00,2.500000e-05,5.300000e-05,1.177500e-02,2.400000e-05
