step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
27,XXX,1.700373e+00,1.000000e-06,1.808000e-03,6.000000e-06,2.409100e-02,2.547300e-02,0.000000e+00,0.000000e+00,XXX,1.702189e+00,0.000000e+00,1.900000e-05,1.420000e-04,2.386100e-02,6.800000e-05,XXX,1.726279e+00,0.000000e+00,2.700000e-05,1.360000e-04,2.523500e-02,7.500000e-05
28,XXX,1.751771e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.543200e-02,2.408600e-02,0.000000e+00,0.000000e+00,XXX,1.751772e+00,0.000000e+00,1.900000e-05,1.360000e-04,2.519900e-02,7.800000e-05,XXX,1.777204e+00,0.000000e+00,3.200000e-05,1.440000e-04,2.385300e-02,5.700000e-05
29,XXX,1.801307e+00,1.000000e-06,1.813000e-03,9.000000e-06,2.411900e-02,2.529400e-02,0.000000e+00,0.000000e+00,XXX,1.803130e+00,0.000000e+00,2.000000e-05,1.450000e-04,2.389100e-02,6.300000e-05,XXX,1.827250e+00,0.000000e+00,2.300000e-05,1.360000e-04,2.507000e-02,6.400000e-05
30,XXX,1.852628e+00,1.700000e-05,0.000000e+00,0.000000e+00,2.549100e-02,2.413900e-02,1.785670e-01,0.000000e+00,XXX,1.852645e+00,1.000000e-06,1.800000e-05,1.340000e-04,2.524900e-02,8.900000e-05,XXX,1.878137e+00,0.000000e+00,3.600000e-05,1.420000e-04,2.389500e-02,6.500000e-05
31,XXX,2.080908e+00,2.000000e-06,1.832000e-03,1.300000e-05,2.415500e-02,2.538600e-02,0.000000e+00,1.000000e-06,XXX,2.082755e+00,0.000000e+00,2.300000e-05,1.930000e-04,2.387400e-02,6.500000e-05,XXX,2.106911e+00,0.000000e+00,2.300000e-05,1.350000e-04,2.516200e-02,6.500000e-05
32,XXX,2.132315e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.538700e-02,2.405100e-02,0.000000e+00,0.000000e+00,XXX,2.132316e+00,0.000000e+00,1.700000e-05,1.330000e-04,2.516000e-02,7.600000e-05,XXX,2.157703e+00,0.000000e+00,3.100000e-05,1.420000e-04,2.382300e-02,5.500000e-05
33,XXX,2.181771e+00,1.000000e-06,1.807000e-03,7.000000e-06,2.408100e-02,2.544000e-02,1.000000e-06,0.000000e+00,XXX,2.183586e+00,0.000000e+00,1.900000e-05,1.420000e-04,2.385900e-02,6.100000e-05,XXX,2.207667e+00,0.000000e+00,2.300000e-05,1.340000e-04,2.521900e-02,6.400000e-05
34,XXX,2.233124e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.549200e-02,2.406900e-02,0.000000e+00,0.000000e+00,XXX,2.233125e+00,0.000000e+00,1.800000e-05,1.340000e-04,2.526600e-02,7.300000e-05,XXX,2.258617e+00,0.000000e+00,4.500000e-05,1.390000e-04,2.383000e-02,5.500000e-05
35,XXX,2.282703e+00,1.000000e-06,1.811000e-03,8.000000e-06,2.408900e-02,2.537800e-02,0.000000e+00,0.000000e+00,XXX,2.284523e+00,0.000000e+00,1.900000e-05,1.390000e-04,2.387000e-02,6.100000e-05,XXX,2.308612e+00,0.000000e+00,2.200000e-05,1.330000e-04,2.516400e-02,5.900000e-05
36,XXX,2.334007e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.540600e-02,2.414700e-02,0.000000e+00,0.000000e+00,XXX,2.334008e+00,0.000000e+00,1.700000e-05,1.310000e-04,2.516600e-02,9.200000e-05,XXX,2.359414e+00,0.000000e+00,3.600000e-05,1.430000e-04,2.390200e-02,6.600000e-05
37,XXX,2.383580e+00,1.000000e-06,1.841000e-03,1.100000e-05,2.416100e-02,2.536700e-02,1.000000e-06,0.000000e+00,XXX,2.385433e+00,0.000000e+00,2.300000e-05,1.600000e-04,2.391000e-02,6.800000e-05,XXX,2.409595e+00,0.000000e+00,2.500000e-05,1.360000e-04,2.514300e-02,6.200000e-05
38,XXX,2.434980e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.540500e-02,2.406700e-02,0.000000e+00,0.000000e+00,XXX,2.434981e+00,1.000000e-06,1.700000e-05,1.360000e-04,2.517300e-02,7.800000e-05,XXX,2.460387e+00,0.000000e+00,3.200000e-05,1.410000e-04,2.383700e-02,5.600000e-05
