step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
17,XXX,3.433840e-01,2.200000e-05,4.530000e-04,2.809900e-02,6.017000e-03,6.243000e-03,0.000000e+00,0.000000e+00,XXX,3.719590e-01,0.000000e+00,3.900000e-05,3.300000e-05,5.932000e-03,1.200000e-05,XXX,3.779760e-01,0.000000e+00,5.000000e-06,1.500000e-05,6.211000e-03,1.100000e-05
18,XXX,3.842930e-01,2.000000e-05,0.000000e+00,0.000000e+00,6.273000e-03,5.984000e-03,0.000000e+00,0.000000e+00,XXX,3.843130e-01,0.000000e+00,5.000000e-06,1.600000e-05,6.238000e-03,1.400000e-05,XXX,3.905860e-01,0.000000e+00,2.500000e-05,1.800000e-05,5.928000e-03,1.200000e-05
19,XXX,3.966400e-01,2.200000e-05,4.560000e-04,3.312800e-02,6.009000e-03,6.260000e-03,1.000000e-06,0.000000e+00,XXX,4.302470e-01,0.000000e+00,3.100000e-05,3.100000e-05,5.934000e-03,1.200000e-05,XXX,4.362550e-01,0.000000e+00,6.000000e-06,1.500000e-05,6.228000e-03,1.100000e-05
20,XXX,4.425860e-01,2.000000e-05,0.000000e+00,0.000000e+00,6.257000e-03,5.969000e-03,6.462800e-02,0.000000e+00,XXX,4.426060e-01,1.000000e-06,4.000000e-06,1.600000e-05,6.225000e-03,1.100000e-05,XXX,4.488640e-01,0.000000e+00,2.100000e-05,1.600000e-05,5.919000e-03,1.200000e-05
21,XXX,5.195350e-01,2.200000e-05,4.580000e-04,2.322100e-02,7.286000e-03,6.404000e-03,0.000000e+00,0.000000e+00,XXX,5.432360e-01,0.000000e+00,3.000000e-05,3.400000e-05,7.151000e-03,7.100000e-05,XXX,5.505230e-01,0.000000e+00,6.000000e-06,1.600000e-05,6.368000e-03,1.300000e-05
22,XXX,5.570030e-01,2.200000e-05,0.000000e+00,0.000000e+00,9.380000e-03,9.823000e-03,1.000000e-06,0.000000e+00,XXX,5.570250e-01,0.000000e+00,5.000000e-06,2.108000e-03,7.252000e-03,1.500000e-05,XXX,5.664050e-01,0.000000e+00,2.500000e-05,1.700000e-05,9.764000e-03,1.700000e-05
23,XXX,5.762960e-01,2.400000e-05,4.550000e-04,2.400000e-05,6.923000e-03,1.019200e-02,0.000000e+00,0.000000e+00,XXX,5.768000e-01,0.000000e+00,2.000000e-05,2.000000e-05,6.868000e-03,1.400000e-05,XXX,5.837220e-01,1.000000e-06,5.000000e-06,1.700000e-05,1.015200e-02,1.700000e-05
24,XXX,5.939780e-01,2.300000e-05,0.000000e+00,0.000000e+00,7.372000e-03,9.325000e-03,0.000000e+00,0.000000e+00,XXX,5.940010e-01,0.000000e+00,7.000000e-06,1.800000e-05,7.333000e-03,1.400000e-05,XXX,6.013740e-01,0.000000e+00,2.500000e-05,1.700000e-05,9.266000e-03,1.600000e-05
25,XXX,6.107600e-01,2.300000e-05,4.560000e-04,1.200000e-05,6.949000e-03,1.002100e-02,0.000000e+00,0.000000e+00,XXX,6.112510e-01,0.000000e+00,1.900000e-05,2.000000e-05,6.896000e-03,1.400000e-05,XXX,6.182010e-01,0.000000e+00,5.000000e-06,1.600000e-05,9.982000e-03,1.700000e-05
26,XXX,6.282850e-01,2.300000e-05,0.000000e+00,1.000000e-06,6.979000e-03,6.784000e-03,0.000000e+00,1.000000e-06,XXX,6.283090e-01,0.000000e+00,6.000000e-06,1.800000e-05,6.941000e-03,1.400000e-05,XXX,6.352880e-01,0.000000e+00,2.600000e-05,1.700000e-05,6.727000e-03,1.400000e-05
27,XXX,6.421330e-01,2.300000e-05,4.610000e-04,1.100000e-05,5.968000e-03,6.453000e-03,0.000000e+00,0.000000e+00,XXX,6.426290e-01,0.000000e+00,1.900000e-05,1.900000e-05,5.917000e-03,1.200000e-05,XXX,6.485970e-01,0.000000e+00,5.000000e-06,1.500000e-05,6.419000e-03,1.300000e-05
28,XXX,6.551030e-01,2.200000e-05,0.000000e+00,0.000000e+00,7.155000e-03,6.018000e-03,0.000000e+00,0.000000e+00,XXX,6.551250e-01,0.000000e+00,6.000000e-06,1.700000e-05,7.120000e-03,1.200000e-05,XXX,6.622800e-01,0.000000e+00,2.300000e-05,1.600000e-05,5.967000e-03,1.200000e-05
29,XXX,6.683480e-01,2.200000e-05,4.560000e-04,4.993000e-03,5.975000e-03,6.331000e-03,0.000000e+00,0.000000e+00,XXX,6.738190e-01,0.000000e+00,2.300000e-05,1.700000e-05,5.922000e-03,1.300000e-05,XXX,6.797940e-01,0.000000e+00,5.000000e-06,1.400000e-05,6.299000e-03,1.200000e-05
30,XXX,6.861930e-01,2.200000e-05,0.000000e+00,0.000000e+00,6.435000e-03,6.013000e-03,4.523700e-02,0.000000e+00,XXX,6.862150e-01,0.000000e+00,5.000000e-06,2.000000e-05,6.396000e-03,1.400000e-05,XXX,6.926500e-01,0.000000e+00,2.300000e-05,1.600000e-05,5.962000e-03,1.200000e-05
