step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
21,XXX,1.534057e+00,1.000000e-06,1.634000e-03,1.400000e-05,2.260800e-02,2.382100e-02,0.000000e+00,0.000000e+00,XXX,1.535706e+00,0.000000e+00,6.000000e-06,4.600000e-05,2.255400e-02,1.000000e-06,XXX,1.558314e+00,0.000000e+00,1.400000e-05,2.700000e-05,2.377800e-02,2.000000e-06
22,XXX,1.582148e+00,2.000000e-06,0.000000e+00,0.000000e+00,2.382400e-02,2.248100e-02,0.000000e+00,0.000000e+00,XXX,1.582150e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.378400e-02,2.000000e-06,XXX,1.605974e+00,0.000000e+00,5.000000e-06,2.700000e-05,2.244700e-02,2.000000e-06
23,XXX,1.628467e+00,1.000000e-06,1.616000e-03,3.000000e-06,2.327200e-02,2.345400e-02,0.000000e+00,0.000000e+00,XXX,1.630087e+00,0.000000e+00,6.000000e-06,2.500000e-05,2.323800e-02,3.000000e-06,XXX,1.653359e+00,0.000000e+00,1.400000e-05,3.600000e-05,2.340200e-02,2.000000e-06
24,XXX,1.676852e+00,1.000000e-06,0.000000e+00,1.000000e-06,2.341700e-02,2.247500e-02,0.000000e+00,0.000000e+00,XXX,1.676854e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.337800e-02,2.000000e-06,XXX,1.700271e+00,0.000000e+00,5.000000e-06,2.700000e-05,2.244100e-02,2.000000e-06
25,XXX,1.722765e+00,1.000000e-06,1.619000e-03,1.800000e-05,2.253200e-02,2.323400e-02,0.000000e+00,0.000000e+00,XXX,1.724403e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.249900e-02,2.000000e-06,XXX,1.746935e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.319600e-02,1.000000e-06
26,XXX,1.770182e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.332400e-02,2.248800e-02,0.000000e+00,0.000000e+00,XXX,1.770183e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.328500e-02,1.000000e-06,XXX,1.793508e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.245400e-02,2.000000e-06
27,XXX,1.816012e+00,1.000000e-06,1.618000e-03,9.000000e-06,2.255100e-02,2.320300e-02,1.000000e-06,0.000000e+00,XXX,1.817640e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.252000e-02,1.000000e-06,XXX,1.840192e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.316300e-02,1.000000e-06
28,XXX,1.863415e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.329000e-02,2.249200e-02,0.000000e+00,0.000000e+00,XXX,1.863416e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.325000e-02,2.000000e-06,XXX,1.886706e+00,0.000000e+00,4.000000e-06,2.800000e-05,2.245800e-02,2.000000e-06
29,XXX,1.909210e+00,1.000000e-06,1.618000e-03,9.000000e-06,2.270700e-02,2.325300e-02,0.000000e+00,0.000000e+00,XXX,1.910838e+00,0.000000e+00,6.000000e-06,2.500000e-05,2.267500e-02,1.000000e-06,XXX,1.933546e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.321300e-02,2.000000e-06
30,XXX,1.956826e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.330600e-02,2.249400e-02,1.715140e-01,0.000000e+00,XXX,1.956828e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.326700e-02,1.000000e-06,XXX,1.980134e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.246000e-02,2.000000e-06
31,XXX,2.174156e+00,1.000000e-06,1.632000e-03,1.100000e-05,2.257500e-02,2.327300e-02,1.000000e-06,0.000000e+00,XXX,2.175800e+00,0.000000e+00,6.000000e-06,3.800000e-05,2.252900e-02,2.000000e-06,XXX,2.198375e+00,0.000000e+00,1.600000e-05,2.700000e-05,2.322900e-02,1.000000e-06
32,XXX,2.221662e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.333200e-02,2.248600e-02,0.000000e+00,0.000000e+00,XXX,2.221663e+00,0.000000e+00,1.200000e-05,2.600000e-05,2.329200e-02,2.000000e-06,XXX,2.244995e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.245300e-02,2.000000e-06
33,XXX,2.267499e+00,1.000000e-06,1.617000e-03,3.000000e-06,2.254700e-02,2.339600e-02,0.000000e+00,0.000000e+00,XXX,2.269120e+00,1.000000e-06,5.000000e-06,2.500000e-05,2.251400e-02,2.000000e-06,XXX,2.291667e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.335700e-02,1.000000e-06
34,XXX,2.315083e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.352200e-02,2.246700e-02,0.000000e+00,0.000000e+00,XXX,2.315084e+00,0.000000e+00,1.200000e-05,2.600000e-05,2.348300e-02,1.000000e-06,XXX,2.338606e+00,0.000000e+00,5.000000e-06,2.700000e-05,2.243300e-02,2.000000e-06
35,XXX,2.361085e+00,7.000000e-06,1.624000e-03,3.000000e-06,2.251900e-02,2.336300e-02,0.000000e+00,0.000000e+00,XXX,2.362719e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.248700e-02,1.000000e-06,XXX,2.385238e+00,0.000000e+00,1.100000e-05,3.100000e-05,2.332000e-02,1.000000e-06
36,XXX,2.408614e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.339900e-02,2.246200e-02,0.000000e+00,0.000000e+00,XXX,2.408615e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.336000e-02,1.000000e-06,XXX,2.432014e+00,0.000000e+00,5.000000e-06,2.700000e-05,2.242800e-02,2.000000e-06
37,XXX,2.454488e+00,1.000000e-06,1.616000e-03,3.000000e-06,2.253000e-02,2.323800e-02,0.000000e+00,0.000000e+00,XXX,2.456108e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.249800e-02,1.000000e-06,XXX,2.478638e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.319900e-02,1.000000e-06
38,XXX,2.501889e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.326400e-02,2.249500e-02,0.000000e+00,0.000000e+00,XXX,2.501890e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.322400e-02,2.000000e-06,XXX,2.525154e+00,0.000000e+00,4.000000e-06,2.800000e-05,2.246200e-02,1.000000e-06
39,XXX,2.547661e+00,1.000000e-06,1.617000e-03,3.000000e-06,2.254600e-02,2.321000e-02,0.000000e+00,0.000000e+00,XXX,2.549282e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.251500e-02,1.000000e-06,XXX,2.571828e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.317000e-02,2.000000e-06
40,XXX,2.595050e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.329500e-02,2.249700e-02,2.052180e-01,0.000000e+00,XXX,2.595051e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.325500e-02,2.000000e-06,XXX,2.618346e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.246500e-02,1.000000e-06
41,XXX,2.846075e+00,2.000000e-06,1.638000e-03,1.400000e-05,2.258800e-02,2.327300e-02,0.000000e+00,0.000000e+00,XXX,2.847729e+00,0.000000e+00,6.000000e-06,4.300000e-05,2.253700e-02,2.000000e-06,XXX,2.870317e+00,0.000000e+00,1.900000e-05,2.700000e-05,2.322500e-02,2.000000e-06
42,XXX,2.893603e+00,1.000000e-06,1.000000e-06,0.000000e+00,2.349200e-02,2.251000e-02,0.000000e+00,0.000000e+00,XXX,2.893605e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.345200e-02,1.000000e-06,XXX,2.917097e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.247800e-02,1.000000e-06
43,XXX,2.939631e+00,1.000000e-06,1.619000e-03,4.000000e-06,2.259000e-02,2.327500e-02,0.000000e+00,0.000000e+00,XXX,2.941255e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.255900e-02,1.000000e-06,XXX,2.963846e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.323600e-02,1.000000e-06
44,XXX,2.987154e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.341300e-02,2.251200e-02,0.000000e+00,0.000000e+00,XXX,2.987155e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.337300e-02,2.000000e-06,XXX,3.010568e+00,0.000000e+00,4.000000e-06,2.800000e-05,2.247800e-02,2.000000e-06
45,XXX,3.033095e+00,1.000000e-06,1.620000e-03,3.000000e-06,2.256700e-02,2.342200e-02,0.000000e+00,0.000000e+00,XXX,3.034719e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.253400e-02,2.000000e-06,XXX,3.057286e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.338400e-02,1.000000e-06
46,XXX,3.080727e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.359400e-02,2.250200e-02,0.000000e+00,0.000000e+00,XXX,3.080728e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.355400e-02,2.000000e-06,XXX,3.104322e+00,0.000000e+00,4.000000e-06,3.400000e-05,2.246200e-02,2.000000e-06
47,XXX,3.126836e+00,1.000000e-06,1.618000e-03,3.000000e-06,2.254500e-02,2.334000e-02,0.000000e+00,0.000000e+00,XXX,3.128458e+00,0.000000e+00,5.000000e-06,2.900000e-05,2.251000e-02,1.000000e-06,XXX,3.151003e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.330100e-02,1.000000e-06
48,XXX,3.174356e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.337800e-02,2.248800e-02,0.000000e+00,0.000000e+00,XXX,3.174357e+00,0.000000e+00,1.100000e-05,3.700000e-05,2.332800e-02,2.000000e-06,XXX,3.197735e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.245600e-02,1.000000e-06
49,XXX,3.220235e+00,1.000000e-06,1.626000e-03,3.000000e-06,2.255400e-02,2.321600e-02,0.000000e+00,0.000000e+00,XXX,3.221865e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.252300e-02,1.000000e-06,XXX,3.244420e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.317700e-02,1.000000e-06
50,XXX,3.267648e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.330100e-02,2.251500e-02,1.720270e-01,0.000000e+00,XXX,3.267649e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.326100e-02,1.000000e-06,XXX,3.290950e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.248200e-02,2.000000e-06
51,XXX,3.485505e+00,2.000000e-06,1.630000e-03,1.900000e-05,2.263700e-02,2.325500e-02,0.000000e+00,0.000000e+00,XXX,3.487156e+00,0.000000e+00,6.000000e-06,4.000000e-05,2.258900e-02,2.000000e-06,XXX,3.509793e+00,0.000000e+00,1.400000e-05,2.600000e-05,2.321300e-02,2.000000e-06
52,XXX,3.533061e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.333000e-02,2.252900e-02,0.000000e+00,0.000000e+00,XXX,3.533062e+00,1.000000e-06,1.100000e-05,2.600000e-05,2.329100e-02,1.000000e-06,XXX,3.556393e+00,0.000000e+00,4.000000e-06,2.800000e-05,2.249400e-02,2.000000e-06
53,XXX,3.578933e+00,1.000000e-06,1.630000e-03,3.000000e-06,2.257500e-02,2.323900e-02,0.000000e+00,0.000000e+00,XXX,3.580567e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.254300e-02,1.000000e-06,XXX,3.603142e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.320000e-02,1.000000e-06
54,XXX,3.626395e+00,1.000000e-06,0.000000e+00,1.000000e-06,2.330900e-02,2.253100e-02,0.000000e+00,0.000000e+00,XXX,3.626397e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.327000e-02,1.000000e-06,XXX,3.649706e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.249800e-02,2.000000e-06
55,XXX,3.672249e+00,1.000000e-06,1.634000e-03,3.000000e-06,2.257900e-02,2.335300e-02,0.000000e+00,0.000000e+00,XXX,3.673887e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.254800e-02,1.000000e-06,XXX,3.696467e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.331300e-02,2.000000e-06
56,XXX,3.719832e+00,0.000000e+00,1.000000e-06,0.000000e+00,2.347700e-02,2.252200e-02,0.000000e+00,0.000000e+00,XXX,3.719833e+00,0.000000e+00,1.100000e-05,3.000000e-05,2.343400e-02,2.000000e-06,XXX,3.743310e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.248900e-02,2.000000e-06
57,XXX,3.765844e+00,1.000000e-06,1.619000e-03,3.000000e-06,2.259200e-02,2.354500e-02,0.000000e+00,0.000000e+00,XXX,3.767467e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.256000e-02,1.000000e-06,XXX,3.790059e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.350600e-02,1.000000e-06
58,XXX,3.813624e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.350400e-02,2.249300e-02,1.000000e-06,0.000000e+00,XXX,3.813625e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.346400e-02,2.000000e-06,XXX,3.837129e+00,0.000000e+00,4.000000e-06,3.100000e-05,2.245700e-02,1.000000e-06
59,XXX,3.859643e+00,1.000000e-06,1.622000e-03,3.000000e-06,2.255500e-02,2.332700e-02,0.000000e+00,0.000000e+00,XXX,3.861269e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.252300e-02,1.000000e-06,XXX,3.883824e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.328700e-02,1.000000e-06
60,XXX,3.907163e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.349500e-02,2.250600e-02,1.690600e-01,0.000000e+00,XXX,3.907164e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.345500e-02,2.000000e-06,XXX,3.930659e+00,0.000000e+00,4.000000e-06,2.800000e-05,2.247300e-02,1.000000e-06
61,XXX,4.122238e+00,1.000000e-06,1.635000e-03,2.700000e-05,2.259900e-02,2.324700e-02,0.000000e+00,0.000000e+00,XXX,4.123901e+00,0.000000e+00,5.000000e-06,3.800000e-05,2.255400e-02,2.000000e-06,XXX,4.146500e+00,0.000000e+00,1.500000e-05,2.700000e-05,2.320300e-02,2.000000e-06
62,XXX,4.169766e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.333500e-02,2.251900e-02,0.000000e+00,0.000000e+00,XXX,4.169767e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.329500e-02,2.000000e-06,XXX,4.193102e+00,0.000000e+00,4.000000e-06,2.800000e-05,2.248500e-02,2.000000e-06
63,XXX,4.215633e+00,1.000000e-06,1.619000e-03,2.000000e-06,2.257900e-02,2.326900e-02,0.000000e+00,0.000000e+00,XXX,4.217256e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.254700e-02,1.000000e-06,XXX,4.239834e+00,1.000000e-06,1.100000e-05,2.600000e-05,2.322900e-02,2.000000e-06
64,XXX,4.263122e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.334200e-02,2.252200e-02,0.000000e+00,0.000000e+00,XXX,4.263124e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.330300e-02,1.000000e-06,XXX,4.286466e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.248800e-02,2.000000e-06
65,XXX,4.308999e+00,1.000000e-06,1.620000e-03,3.000000e-06,2.257600e-02,2.324200e-02,0.000000e+00,0.000000e+00,XXX,4.310623e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.254400e-02,2.000000e-06,XXX,4.333199e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.320200e-02,1.000000e-06
66,XXX,4.356453e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.335600e-02,2.253000e-02,0.000000e+00,0.000000e+00,XXX,4.356454e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.331700e-02,1.000000e-06,XXX,4.379810e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.249700e-02,2.000000e-06
67,XXX,4.402359e+00,0.000000e+00,1.622000e-03,3.000000e-06,2.258400e-02,2.341700e-02,0.000000e+00,0.000000e+00,XXX,4.403984e+00,0.000000e+00,5.000000e-06,2.600000e-05,2.255200e-02,1.000000e-06,XXX,4.426568e+00,0.000000e+00,1.200000e-05,3.300000e-05,2.337100e-02,1.000000e-06
68,XXX,4.449998e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.354200e-02,2.252800e-02,0.000000e+00,0.000000e+00,XXX,4.449999e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.350300e-02,1.000000e-06,XXX,4.473541e+00,0.000000e+00,4.000000e-06,3.400000e-05,2.248900e-02,1.000000e-06
69,XXX,4.496081e+00,1.000000e-06,1.621000e-03,3.000000e-06,2.257900e-02,2.345900e-02,0.000000e+00,0.000000e+00,XXX,4.497706e+00,1.000000e-06,5.000000e-06,2.500000e-05,2.254700e-02,1.000000e-06,XXX,4.520285e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.341900e-02,2.000000e-06
70,XXX,4.543756e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.349400e-02,2.252300e-02,2.747080e-01,1.000000e-06,XXX,4.543757e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.345500e-02,1.000000e-06,XXX,4.567251e+00,0.000000e+00,5.000000e-06,3.500000e-05,2.248200e-02,1.000000e-06
71,XXX,4.864497e+00,1.000000e-06,1.636000e-03,1.900000e-05,2.261200e-02,2.336600e-02,0.000000e+00,0.000000e+00,XXX,4.866153e+00,0.000000e+00,6.000000e-06,3.800000e-05,2.256600e-02,2.000000e-06,XXX,4.888765e+00,0.000000e+00,2.000000e-05,2.800000e-05,2.331600e-02,2.000000e-06
72,XXX,4.912144e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.354600e-02,2.252700e-02,0.000000e+00,0.000000e+00,XXX,4.912146e+00,0.000000e+00,1.000000e-05,2.700000e-05,2.350600e-02,2.000000e-06,XXX,4.935691e+00,0.000000e+00,5.000000e-06,2.700000e-05,2.249400e-02,1.000000e-06
73,XXX,4.958231e+00,1.000000e-06,1.624000e-03,3.000000e-06,2.262800e-02,2.326100e-02,0.000000e+00,0.000000e+00,XXX,4.959859e+00,0.000000e+00,6.000000e-06,2.500000e-05,2.259500e-02,2.000000e-06,XXX,4.982487e+00,0.000000e+00,1.100000e-05,2.600000e-05,2.322200e-02,2.000000e-06
74,XXX,5.005769e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.329500e-02,2.254400e-02,0.000000e+00,0.000000e+00,XXX,5.005770e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.325500e-02,2.000000e-06,XXX,5.029065e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.251100e-02,2.000000e-06
75,XXX,5.051621e+00,8.000000e-06,1.619000e-03,3.000000e-06,2.259900e-02,2.327800e-02,0.000000e+00,0.000000e+00,XXX,5.053251e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.256800e-02,1.000000e-06,XXX,5.075850e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.323900e-02,1.000000e-06
76,XXX,5.099141e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.334600e-02,2.253700e-02,1.000000e-06,0.000000e+00,XXX,5.099142e+00,0.000000e+00,1.100000e-05,2.700000e-05,2.330600e-02,2.000000e-06,XXX,5.122488e+00,0.000000e+00,4.000000e-06,2.700000e-05,2.250500e-02,1.000000e-06
77,XXX,5.145037e+00,1.000000e-06,1.622000e-03,3.000000e-06,2.259400e-02,2.323800e-02,0.000000e+00,0.000000e+00,XXX,5.146663e+00,0.000000e+00,5.000000e-06,2.500000e-05,2.256300e-02,1.000000e-06,XXX,5.169258e+00,0.000000e+00,1.000000e-05,2.700000e-05,2.319900e-02,1.000000e-06
