step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
17,XXX,4.282490e-01,1.000000e-06,2.550000e-04,6.000000e-06,2.945000e-03,3.037000e-03,0.000000e+00,0.000000e+00,XXX,4.285120e-01,0.000000e+00,1.400000e-05,5.000000e-06,2.923000e-03,2.000000e-06,XXX,4.314560e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.030000e-03,1.000000e-06
18,XXX,4.345130e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.085000e-03,2.940000e-03,0.000000e+00,0.000000e+00,XXX,4.345150e-01,0.000000e+00,2.000000e-06,1.600000e-05,3.064000e-03,2.000000e-06,XXX,4.375990e-01,0.000000e+00,1.400000e-05,5.000000e-06,2.920000e-03,1.000000e-06
19,XXX,4.405520e-01,1.000000e-06,2.510000e-04,6.000000e-06,2.944000e-03,3.041000e-03,0.000000e+00,0.000000e+00,XXX,4.408110e-01,0.000000e+00,1.400000e-05,5.000000e-06,2.922000e-03,1.000000e-06,XXX,4.437540e-01,0.000000e+00,2.000000e-06,3.000000e-06,3.035000e-03,1.000000e-06
20,XXX,4.468080e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.084000e-03,3.001000e-03,3.502500e-02,0.000000e+00,XXX,4.468090e-01,0.000000e+00,2.000000e-06,1.600000e-05,3.064000e-03,2.000000e-06,XXX,4.498930e-01,0.000000e+00,6.700000e-05,4.000000e-06,2.929000e-03,1.000000e-06
21,XXX,4.879350e-01,1.000000e-06,2.810000e-04,6.300000e-05,2.963000e-03,3.045000e-03,0.000000e+00,0.000000e+00,XXX,4.882800e-01,0.000000e+00,1.900000e-05,1.000000e-05,2.932000e-03,2.000000e-06,XXX,4.912430e-01,0.000000e+00,3.000000e-06,4.000000e-06,3.036000e-03,2.000000e-06
22,XXX,4.943020e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.109000e-03,2.939000e-03,0.000000e+00,0.000000e+00,XXX,4.943030e-01,0.000000e+00,3.000000e-06,1.500000e-05,3.089000e-03,2.000000e-06,XXX,4.974120e-01,0.000000e+00,1.700000e-05,5.000000e-06,2.915000e-03,2.000000e-06
23,XXX,5.003660e-01,1.000000e-06,2.530000e-04,7.000000e-06,2.933000e-03,3.038000e-03,0.000000e+00,0.000000e+00,XXX,5.006270e-01,0.000000e+00,1.300000e-05,5.000000e-06,2.914000e-03,1.000000e-06,XXX,5.035610e-01,0.000000e+00,2.000000e-06,3.000000e-06,3.030000e-03,2.000000e-06
24,XXX,5.066110e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.081000e-03,2.937000e-03,0.000000e+00,0.000000e+00,XXX,5.066120e-01,0.000000e+00,2.000000e-06,1.600000e-05,3.061000e-03,1.000000e-06,XXX,5.096930e-01,0.000000e+00,1.600000e-05,5.000000e-06,2.914000e-03,2.000000e-06
25,XXX,5.126420e-01,1.000000e-06,2.550000e-04,1.000000e-05,2.936000e-03,3.039000e-03,0.000000e+00,0.000000e+00,XXX,5.129080e-01,0.000000e+00,1.400000e-05,5.000000e-06,2.916000e-03,1.000000e-06,XXX,5.158450e-01,0.000000e+00,1.000000e-06,4.000000e-06,3.032000e-03,1.000000e-06
26,XXX,5.188960e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.085000e-03,2.946000e-03,0.000000e+00,0.000000e+00,XXX,5.188980e-01,0.000000e+00,2.000000e-06,1.500000e-05,3.066000e-03,1.000000e-06,XXX,5.219830e-01,0.000000e+00,1.400000e-05,7.000000e-06,2.922000e-03,2.000000e-06
