step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
17,XXX,5.291820e-01,0.000000e+00,4.260000e-04,5.000000e-06,5.718000e-03,6.080000e-03,1.000000e-06,0.000000e+00,XXX,5.296130e-01,0.000000e+00,2.200000e-05,8.000000e-06,5.686000e-03,2.000000e-06,XXX,5.353310e-01,0.000000e+00,3.000000e-06,6.000000e-06,6.070000e-03,1.000000e-06
18,XXX,5.414190e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.108000e-03,5.690000e-03,0.000000e+00,0.000000e+00,XXX,5.414200e-01,0.000000e+00,3.000000e-06,1.800000e-05,6.084000e-03,2.000000e-06,XXX,5.475270e-01,0.000000e+00,2.000000e-05,9.000000e-06,5.659000e-03,2.000000e-06
19,XXX,5.532240e-01,0.000000e+00,4.270000e-04,5.000000e-06,5.705000e-03,6.037000e-03,0.000000e+00,0.000000e+00,XXX,5.536560e-01,0.000000e+00,2.300000e-05,7.000000e-06,5.674000e-03,1.000000e-06,XXX,5.593610e-01,0.000000e+00,4.000000e-06,6.000000e-06,6.026000e-03,1.000000e-06
20,XXX,5.654060e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.069000e-03,5.718000e-03,5.736800e-02,0.000000e+00,XXX,5.654060e-01,0.000000e+00,3.000000e-06,8.000000e-06,6.057000e-03,1.000000e-06,XXX,5.714760e-01,0.000000e+00,3.400000e-05,7.000000e-06,5.675000e-03,1.000000e-06
21,XXX,6.345700e-01,0.000000e+00,4.030000e-04,4.000000e-05,5.693000e-03,5.987000e-03,0.000000e+00,0.000000e+00,XXX,6.350130e-01,0.000000e+00,2.200000e-05,9.000000e-06,5.660000e-03,2.000000e-06,XXX,6.407060e-01,0.000000e+00,4.000000e-06,6.000000e-06,5.976000e-03,1.000000e-06
22,XXX,6.467010e-01,0.000000e+00,1.000000e-06,0.000000e+00,5.965000e-03,5.686000e-03,0.000000e+00,0.000000e+00,XXX,6.467020e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.953000e-03,1.000000e-06,XXX,6.526670e-01,0.000000e+00,2.400000e-05,7.000000e-06,5.654000e-03,1.000000e-06
23,XXX,6.583610e-01,0.000000e+00,4.030000e-04,5.200000e-05,5.660000e-03,5.986000e-03,0.000000e+00,0.000000e+00,XXX,6.588160e-01,0.000000e+00,2.100000e-05,7.000000e-06,5.631000e-03,1.000000e-06,XXX,6.644770e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.975000e-03,1.000000e-06
24,XXX,6.704700e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.989000e-03,5.666000e-03,0.000000e+00,0.000000e+00,XXX,6.704700e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.978000e-03,1.000000e-06,XXX,6.764590e-01,0.000000e+00,2.100000e-05,8.000000e-06,5.636000e-03,1.000000e-06
25,XXX,6.821330e-01,0.000000e+00,4.260000e-04,1.020000e-04,5.780000e-03,6.114000e-03,1.000000e-06,0.000000e+00,XXX,6.826620e-01,0.000000e+00,2.200000e-05,8.000000e-06,5.737000e-03,1.200000e-05,XXX,6.884410e-01,0.000000e+00,4.000000e-06,6.000000e-06,6.103000e-03,1.000000e-06
26,XXX,6.945640e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.960000e-03,5.726000e-03,0.000000e+00,0.000000e+00,XXX,6.945640e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.949000e-03,1.000000e-06,XXX,7.005240e-01,0.000000e+00,1.010000e-04,7.000000e-06,5.616000e-03,2.000000e-06
27,XXX,7.062570e-01,0.000000e+00,4.040000e-04,1.550000e-04,5.646000e-03,5.960000e-03,0.000000e+00,0.000000e+00,XXX,7.068160e-01,0.000000e+00,1.900000e-05,8.000000e-06,5.618000e-03,1.000000e-06,XXX,7.124620e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.949000e-03,2.000000e-06
28,XXX,7.184300e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.962000e-03,5.883000e-03,0.000000e+00,0.000000e+00,XXX,7.184300e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.950000e-03,2.000000e-06,XXX,7.243920e-01,0.000000e+00,2.590000e-04,8.000000e-06,5.614000e-03,2.000000e-06
29,XXX,7.302820e-01,0.000000e+00,4.040000e-04,3.860000e-04,5.661000e-03,5.922000e-03,0.000000e+00,0.000000e+00,XXX,7.310720e-01,0.000000e+00,2.400000e-05,7.000000e-06,5.629000e-03,1.000000e-06,XXX,7.367340e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.911000e-03,1.000000e-06
30,XXX,7.426680e-01,0.000000e+00,1.000000e-06,0.000000e+00,5.916000e-03,5.893000e-03,4.821100e-02,0.000000e+00,XXX,7.426690e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.904000e-03,2.000000e-06,XXX,7.485850e-01,0.000000e+00,2.620000e-04,9.000000e-06,5.621000e-03,1.000000e-06
